2025-01-14 00:37:12,337 - b2_model - INFO - Training class distribution: Counter({'l-pass': 378, 'r-pass': 353, 'l-set': 304, 'l-spike': 289, 'r-set': 283, 'r-spike': 261, 'l-winpoint': 161, 'r-winpoint': 123})
2025-01-14 00:37:12,337 - b2_model - INFO - Validation class distribution: Counter({'r-pass': 238, 'l-pass': 222, 'r-spike': 189, 'l-spike': 174, 'r-set': 169, 'l-set': 160, 'l-winpoint': 104, 'r-winpoint': 85})
2025-01-14 00:37:14,105 - b2_model - INFO - Current path: C:\Project\project
2025-01-14 00:37:14,105 - b2_model - INFO - Files in current path: ['.git', '.gitignore', 'app.log', 'dataloading', 'dataset', 'modeling', 'models_trained', 'players_dataset', 'README.md', 'saved_pickles', 'utils']
2025-01-14 00:37:14,105 - b2_model - INFO - No model found starting from scratch
2025-01-15 00:43:01,802 - b2_model - INFO - Eval Epoch 51: Loss 2.0028438653264726, Accuracy: 0.14392244593586875
2025-01-15 00:43:01,867 - b2_model - INFO - Epoch 52, Current LR: 4.247412423202033e-11
2025-01-15 00:43:33,763 - b2_model - INFO - Training: Epoch 52, Batch 19/135 loss 2.2481795863101355 accuracy 0.140625
2025-01-15 00:44:04,636 - b2_model - INFO - Training: Epoch 52, Batch 39/135 loss 2.14640845090915 accuracy 0.1671875
2025-01-15 00:44:35,303 - b2_model - INFO - Training: Epoch 52, Batch 59/135 loss 2.1189178592067655 accuracy 0.1625
2025-01-15 00:45:07,323 - b2_model - INFO - Training: Epoch 52, Batch 79/135 loss 2.1138524541371986 accuracy 0.16875
2025-01-15 00:45:38,450 - b2_model - INFO - Training: Epoch 52, Batch 99/135 loss 2.1092338851003936 accuracy 0.16625
2025-01-15 00:46:09,133 - b2_model - INFO - Training: Epoch 52, Batch 119/135 loss 2.10814085828156 accuracy 0.16510416666666666
2025-01-15 00:46:33,095 - b2_model - INFO - Epoch 52, Loss: 2.09401813171528 Accuracy: 0.16449814126394052
2025-01-15 00:46:49,065 - b2_model - INFO - Evaluating : Epoch 52, Batch 14/84 loss 2.1419505306652615 accuracy 0.14583333333333334
2025-01-15 00:47:03,152 - b2_model - INFO - Evaluating : Epoch 52, Batch 29/84 loss 2.068311362430967 accuracy 0.15
2025-01-15 00:47:17,362 - b2_model - INFO - Evaluating : Epoch 52, Batch 44/84 loss 2.0467029078440233 accuracy 0.15833333333333333
2025-01-15 00:47:30,575 - b2_model - INFO - Evaluating : Epoch 52, Batch 59/84 loss 2.0282019255524975 accuracy 0.17291666666666666
2025-01-15 00:47:43,066 - b2_model - INFO - Evaluating : Epoch 52, Batch 74/84 loss 2.025854650381449 accuracy 0.17916666666666667
2025-01-15 00:47:49,432 - b2_model - INFO - Eval Epoch 52: Loss 2.001568365664709, Accuracy: 0.1871737509321402
2025-01-15 00:47:49,511 - b2_model - INFO - Epoch 53, Current LR: 3.185559317401525e-11
2025-01-15 00:48:27,200 - b2_model - INFO - Training: Epoch 53, Batch 19/135 loss 2.1783712976857235 accuracy 0.1625
2025-01-15 00:49:02,601 - b2_model - INFO - Training: Epoch 53, Batch 39/135 loss 2.135661009030464 accuracy 0.15
2025-01-15 00:49:37,731 - b2_model - INFO - Training: Epoch 53, Batch 59/135 loss 2.1203870854135287 accuracy 0.14791666666666667
2025-01-15 00:50:12,973 - b2_model - INFO - Training: Epoch 53, Batch 79/135 loss 2.10794670974152 accuracy 0.153125
2025-01-15 00:50:47,890 - b2_model - INFO - Training: Epoch 53, Batch 99/135 loss 2.1046499507595793 accuracy 0.155625
2025-01-15 00:51:23,527 - b2_model - INFO - Training: Epoch 53, Batch 119/135 loss 2.10153899874006 accuracy 0.15572916666666667
2025-01-15 00:51:47,732 - b2_model - INFO - Epoch 53, Loss: 2.080985099297983 Accuracy: 0.1579925650557621
2025-01-15 00:52:03,071 - b2_model - INFO - Evaluating : Epoch 53, Batch 14/84 loss 2.152297760759081 accuracy 0.12916666666666668
2025-01-15 00:52:16,692 - b2_model - INFO - Evaluating : Epoch 53, Batch 29/84 loss 2.078951650652392 accuracy 0.13125
2025-01-15 00:52:30,525 - b2_model - INFO - Evaluating : Epoch 53, Batch 44/84 loss 2.055371330542998 accuracy 0.13472222222222222
2025-01-15 00:52:43,183 - b2_model - INFO - Evaluating : Epoch 53, Batch 59/84 loss 2.0346082145884887 accuracy 0.14791666666666667
2025-01-15 00:52:55,350 - b2_model - INFO - Evaluating : Epoch 53, Batch 74/84 loss 2.0307450230057174 accuracy 0.1425
2025-01-15 00:53:01,614 - b2_model - INFO - Eval Epoch 53: Loss 2.0070275224390484, Accuracy: 0.14093959731543623
2025-01-15 00:53:01,679 - b2_model - INFO - Epoch 54, Current LR: 2.3891694880511438e-11
2025-01-15 00:53:39,045 - b2_model - INFO - Training: Epoch 54, Batch 19/135 loss 2.2367957516720423 accuracy 0.146875
2025-01-15 00:54:14,070 - b2_model - INFO - Training: Epoch 54, Batch 39/135 loss 2.1457000206678343 accuracy 0.15
2025-01-15 00:54:50,154 - b2_model - INFO - Training: Epoch 54, Batch 59/135 loss 2.1175849963042697 accuracy 0.15520833333333334
2025-01-15 00:55:25,238 - b2_model - INFO - Training: Epoch 54, Batch 79/135 loss 2.114563022987752 accuracy 0.15390625
2025-01-15 00:55:59,662 - b2_model - INFO - Training: Epoch 54, Batch 99/135 loss 2.105469878273781 accuracy 0.153125
2025-01-15 00:56:34,362 - b2_model - INFO - Training: Epoch 54, Batch 119/135 loss 2.093760344160705 accuracy 0.15364583333333334
2025-01-15 00:56:57,774 - b2_model - INFO - Epoch 54, Loss: 2.072173246630916 Accuracy: 0.15288104089219332
2025-01-15 00:57:13,170 - b2_model - INFO - Evaluating : Epoch 54, Batch 14/84 loss 2.145239702292851 accuracy 0.19583333333333333
2025-01-15 00:57:27,199 - b2_model - INFO - Evaluating : Epoch 54, Batch 29/84 loss 2.0707574096219292 accuracy 0.20416666666666666
2025-01-15 00:57:41,060 - b2_model - INFO - Evaluating : Epoch 54, Batch 44/84 loss 2.0477089285850525 accuracy 0.2013888888888889
2025-01-15 00:57:54,067 - b2_model - INFO - Evaluating : Epoch 54, Batch 59/84 loss 2.030587632777327 accuracy 0.20833333333333334
2025-01-15 00:58:06,309 - b2_model - INFO - Evaluating : Epoch 54, Batch 74/84 loss 2.0275158833813025 accuracy 0.21166666666666667
2025-01-15 00:58:12,380 - b2_model - INFO - Eval Epoch 54: Loss 2.002875987972532, Accuracy: 0.2222222222222222
2025-01-15 00:58:12,442 - b2_model - INFO - Epoch 55, Current LR: 1.7918771160383577e-11
2025-01-15 00:58:49,832 - b2_model - INFO - Training: Epoch 55, Batch 19/135 loss 2.2407871296531274 accuracy 0.134375
2025-01-15 00:59:24,668 - b2_model - INFO - Training: Epoch 55, Batch 39/135 loss 2.177002659210792 accuracy 0.140625
2025-01-15 01:00:00,142 - b2_model - INFO - Training: Epoch 55, Batch 59/135 loss 2.14313511121071 accuracy 0.15208333333333332
2025-01-15 01:00:35,442 - b2_model - INFO - Training: Epoch 55, Batch 79/135 loss 2.141163321990001 accuracy 0.1515625
2025-01-15 01:01:09,775 - b2_model - INFO - Training: Epoch 55, Batch 99/135 loss 2.126649011265148 accuracy 0.153125
2025-01-15 01:01:44,728 - b2_model - INFO - Training: Epoch 55, Batch 119/135 loss 2.1165179495050124 accuracy 0.15260416666666668
2025-01-15 01:02:07,915 - b2_model - INFO - Epoch 55, Loss: 2.1047451275366322 Accuracy: 0.14869888475836432
2025-01-15 01:02:23,140 - b2_model - INFO - Evaluating : Epoch 55, Batch 14/84 loss 2.14206223828452 accuracy 0.12916666666666668
2025-01-15 01:02:36,804 - b2_model - INFO - Evaluating : Epoch 55, Batch 29/84 loss 2.0702425159257034 accuracy 0.13125
2025-01-15 01:02:50,606 - b2_model - INFO - Evaluating : Epoch 55, Batch 44/84 loss 2.0485784628174524 accuracy 0.13472222222222222
2025-01-15 01:03:03,423 - b2_model - INFO - Evaluating : Epoch 55, Batch 59/84 loss 2.029339699421899 accuracy 0.15
2025-01-15 01:03:15,741 - b2_model - INFO - Evaluating : Epoch 55, Batch 74/84 loss 2.0276280883196236 accuracy 0.14583333333333334
2025-01-15 01:03:22,028 - b2_model - INFO - Eval Epoch 55: Loss 2.0036045894736336, Accuracy: 0.14392244593586875
2025-01-15 01:03:22,080 - b2_model - INFO - Epoch 56, Current LR: 1.3439078370287683e-11
2025-01-15 01:03:59,312 - b2_model - INFO - Training: Epoch 56, Batch 19/135 loss 2.1840242461154333 accuracy 0.159375
2025-01-15 01:04:34,596 - b2_model - INFO - Training: Epoch 56, Batch 39/135 loss 2.1382420918880363 accuracy 0.1515625
2025-01-15 01:05:09,166 - b2_model - INFO - Training: Epoch 56, Batch 59/135 loss 2.127189769583233 accuracy 0.15
2025-01-15 01:05:43,693 - b2_model - INFO - Training: Epoch 56, Batch 79/135 loss 2.119573460349554 accuracy 0.15390625
2025-01-15 01:06:18,833 - b2_model - INFO - Training: Epoch 56, Batch 99/135 loss 2.100270651807689 accuracy 0.160625
2025-01-15 01:06:54,049 - b2_model - INFO - Training: Epoch 56, Batch 119/135 loss 2.095246210819533 accuracy 0.16041666666666668
2025-01-15 01:07:16,985 - b2_model - INFO - Epoch 56, Loss: 2.0804527759552003 Accuracy: 0.1565985130111524
2025-01-15 01:07:32,155 - b2_model - INFO - Evaluating : Epoch 56, Batch 14/84 loss 2.14119268315179 accuracy 0.13333333333333333
2025-01-15 01:07:45,791 - b2_model - INFO - Evaluating : Epoch 56, Batch 29/84 loss 2.0695024769881676 accuracy 0.13333333333333333
2025-01-15 01:07:59,579 - b2_model - INFO - Evaluating : Epoch 56, Batch 44/84 loss 2.0476736588911577 accuracy 0.1361111111111111
2025-01-15 01:08:12,282 - b2_model - INFO - Evaluating : Epoch 56, Batch 59/84 loss 2.0298900988142368 accuracy 0.14895833333333333
2025-01-15 01:08:24,454 - b2_model - INFO - Evaluating : Epoch 56, Batch 74/84 loss 2.026898232666222 accuracy 0.14583333333333334
2025-01-15 01:08:30,539 - b2_model - INFO - Eval Epoch 56: Loss 2.003631021295275, Accuracy: 0.14392244593586875
2025-01-15 01:08:30,618 - b2_model - INFO - Epoch 57, Current LR: 1.0079308777715761e-11
2025-01-15 01:09:07,651 - b2_model - INFO - Training: Epoch 57, Batch 19/135 loss 2.2329556502793966 accuracy 0.15
2025-01-15 01:09:43,943 - b2_model - INFO - Training: Epoch 57, Batch 39/135 loss 2.135104540066841 accuracy 0.1625
2025-01-15 01:10:18,651 - b2_model - INFO - Training: Epoch 57, Batch 59/135 loss 2.1176564794475747 accuracy 0.16145833333333334
2025-01-15 01:10:53,249 - b2_model - INFO - Training: Epoch 57, Batch 79/135 loss 2.1257538086251366 accuracy 0.15234375
2025-01-15 01:11:28,665 - b2_model - INFO - Training: Epoch 57, Batch 99/135 loss 2.115273538261953 accuracy 0.156875
2025-01-15 01:12:02,818 - b2_model - INFO - Training: Epoch 57, Batch 119/135 loss 2.1055657252544115 accuracy 0.15677083333333333
2025-01-15 01:12:26,443 - b2_model - INFO - Epoch 57, Loss: 2.089966892313074 Accuracy: 0.1524163568773234
2025-01-15 01:12:41,752 - b2_model - INFO - Evaluating : Epoch 57, Batch 14/84 loss 2.1397620013781955 accuracy 0.14583333333333334
2025-01-15 01:12:55,409 - b2_model - INFO - Evaluating : Epoch 57, Batch 29/84 loss 2.06648156149634 accuracy 0.15
2025-01-15 01:13:09,052 - b2_model - INFO - Evaluating : Epoch 57, Batch 44/84 loss 2.0439458977092397 accuracy 0.15833333333333333
2025-01-15 01:13:21,582 - b2_model - INFO - Evaluating : Epoch 57, Batch 59/84 loss 2.026048781508106 accuracy 0.17291666666666666
2025-01-15 01:13:33,689 - b2_model - INFO - Evaluating : Epoch 57, Batch 74/84 loss 2.0242516237336234 accuracy 0.18
2025-01-15 01:13:39,835 - b2_model - INFO - Eval Epoch 57: Loss 1.9992914143062772, Accuracy: 0.18791946308724833
2025-01-15 01:13:39,904 - b2_model - INFO - Epoch 58, Current LR: 7.559481583286821e-12
2025-01-15 01:14:17,193 - b2_model - INFO - Training: Epoch 58, Batch 19/135 loss 2.163123519797074 accuracy 0.178125
2025-01-15 01:14:52,453 - b2_model - INFO - Training: Epoch 58, Batch 39/135 loss 2.1205705129183254 accuracy 0.1765625
2025-01-15 01:15:27,573 - b2_model - INFO - Training: Epoch 58, Batch 59/135 loss 2.1004459857940674 accuracy 0.175
2025-01-15 01:16:02,168 - b2_model - INFO - Training: Epoch 58, Batch 79/135 loss 2.105239857601214 accuracy 0.16796875
2025-01-15 01:16:37,283 - b2_model - INFO - Training: Epoch 58, Batch 99/135 loss 2.0997415371615475 accuracy 0.164375
2025-01-15 01:17:11,815 - b2_model - INFO - Training: Epoch 58, Batch 119/135 loss 2.102631745218229 accuracy 0.16354166666666667
2025-01-15 01:17:35,389 - b2_model - INFO - Epoch 58, Loss: 2.084269552760654 Accuracy: 0.16263940520446096
2025-01-15 01:17:50,577 - b2_model - INFO - Evaluating : Epoch 58, Batch 14/84 loss 2.1375890289034163 accuracy 0.15
2025-01-15 01:18:04,151 - b2_model - INFO - Evaluating : Epoch 58, Batch 29/84 loss 2.066280426650212 accuracy 0.15
2025-01-15 01:18:17,748 - b2_model - INFO - Evaluating : Epoch 58, Batch 44/84 loss 2.0444208708676426 accuracy 0.1527777777777778
2025-01-15 01:18:30,332 - b2_model - INFO - Evaluating : Epoch 58, Batch 59/84 loss 2.0259116787021445 accuracy 0.175
2025-01-15 01:18:42,391 - b2_model - INFO - Evaluating : Epoch 58, Batch 74/84 loss 2.0246286392211914 accuracy 0.17916666666666667
2025-01-15 01:18:48,662 - b2_model - INFO - Eval Epoch 58: Loss 1.9999600010258811, Accuracy: 0.1789709172259508
2025-01-15 01:18:48,725 - b2_model - INFO - Epoch 59, Current LR: 5.669611187465116e-12
2025-01-15 01:19:26,039 - b2_model - INFO - Training: Epoch 59, Batch 19/135 loss 2.1446336382313778 accuracy 0.175
2025-01-15 01:20:01,883 - b2_model - INFO - Training: Epoch 59, Batch 39/135 loss 2.1162088620357022 accuracy 0.165625
2025-01-15 01:20:36,505 - b2_model - INFO - Training: Epoch 59, Batch 59/135 loss 2.0985672393087613 accuracy 0.16666666666666666
2025-01-15 01:21:11,126 - b2_model - INFO - Training: Epoch 59, Batch 79/135 loss 2.0914515271971497 accuracy 0.1640625
2025-01-15 01:21:46,159 - b2_model - INFO - Training: Epoch 59, Batch 99/135 loss 2.091556540643326 accuracy 0.163125
2025-01-15 01:22:20,992 - b2_model - INFO - Training: Epoch 59, Batch 119/135 loss 2.085496797281153 accuracy 0.16510416666666666
2025-01-15 01:22:43,921 - b2_model - INFO - Epoch 59, Loss: 2.074783784371835 Accuracy: 0.15892193308550187
2025-01-15 01:22:59,125 - b2_model - INFO - Evaluating : Epoch 59, Batch 14/84 loss 2.144167287009103 accuracy 0.12916666666666668
2025-01-15 01:23:12,677 - b2_model - INFO - Evaluating : Epoch 59, Batch 29/84 loss 2.0710313361266564 accuracy 0.13333333333333333
2025-01-15 01:23:26,233 - b2_model - INFO - Evaluating : Epoch 59, Batch 44/84 loss 2.047628941861066 accuracy 0.1375
2025-01-15 01:23:38,900 - b2_model - INFO - Evaluating : Epoch 59, Batch 59/84 loss 2.0274882215564536 accuracy 0.153125
2025-01-15 01:23:50,905 - b2_model - INFO - Evaluating : Epoch 59, Batch 74/84 loss 2.0245075741329708 accuracy 0.15083333333333335
2025-01-15 01:23:56,980 - b2_model - INFO - Eval Epoch 59: Loss 2.000494888850621, Accuracy: 0.14988814317673377
2025-01-15 01:23:57,048 - b2_model - INFO - Epoch 60, Current LR: 4.252208390598837e-12
2025-01-15 01:24:34,734 - b2_model - INFO - Training: Epoch 60, Batch 19/135 loss 2.1936456529717696 accuracy 0.153125
2025-01-15 01:25:10,324 - b2_model - INFO - Training: Epoch 60, Batch 39/135 loss 2.1510961391986947 accuracy 0.153125
2025-01-15 01:25:45,270 - b2_model - INFO - Training: Epoch 60, Batch 59/135 loss 2.114193572836407 accuracy 0.15208333333333332
2025-01-15 01:26:19,857 - b2_model - INFO - Training: Epoch 60, Batch 79/135 loss 2.0986361428152156 accuracy 0.1546875
2025-01-15 01:26:54,855 - b2_model - INFO - Training: Epoch 60, Batch 99/135 loss 2.0955809053748546 accuracy 0.1525
2025-01-15 01:27:29,927 - b2_model - INFO - Training: Epoch 60, Batch 119/135 loss 2.0960966979756073 accuracy 0.15208333333333332
2025-01-15 01:27:53,300 - b2_model - INFO - Epoch 60, Loss: 2.0765086853945696 Accuracy: 0.15427509293680297
2025-01-15 01:28:08,582 - b2_model - INFO - Evaluating : Epoch 60, Batch 14/84 loss 2.149106059755598 accuracy 0.1375
2025-01-15 01:28:22,137 - b2_model - INFO - Evaluating : Epoch 60, Batch 29/84 loss 2.0748357156227373 accuracy 0.1375
2025-01-15 01:28:35,617 - b2_model - INFO - Evaluating : Epoch 60, Batch 44/84 loss 2.0515415262092245 accuracy 0.14305555555555555
2025-01-15 01:28:48,265 - b2_model - INFO - Evaluating : Epoch 60, Batch 59/84 loss 2.032198117951215 accuracy 0.159375
2025-01-15 01:29:00,423 - b2_model - INFO - Evaluating : Epoch 60, Batch 74/84 loss 2.0281628563597396 accuracy 0.1625
2025-01-15 01:29:06,469 - b2_model - INFO - Eval Epoch 60: Loss 2.0039215981960297, Accuracy: 0.16703952274422074
2025-01-15 01:29:06,533 - b2_model - INFO - Epoch 61, Current LR: 3.189156292949128e-12
2025-01-15 01:29:43,833 - b2_model - INFO - Training: Epoch 61, Batch 19/135 loss 2.193592767966421 accuracy 0.153125
2025-01-15 01:30:18,969 - b2_model - INFO - Training: Epoch 61, Batch 39/135 loss 2.140501184341235 accuracy 0.14375
2025-01-15 01:30:53,527 - b2_model - INFO - Training: Epoch 61, Batch 59/135 loss 2.1218757548574674 accuracy 0.14895833333333333
2025-01-15 01:31:28,480 - b2_model - INFO - Training: Epoch 61, Batch 79/135 loss 2.11065413378462 accuracy 0.14140625
2025-01-15 01:32:03,244 - b2_model - INFO - Training: Epoch 61, Batch 99/135 loss 2.109841399722629 accuracy 0.140625
2025-01-15 01:32:37,360 - b2_model - INFO - Training: Epoch 61, Batch 119/135 loss 2.100473839695714 accuracy 0.14895833333333333
2025-01-15 01:33:00,481 - b2_model - INFO - Epoch 61, Loss: 2.0837668560169362 Accuracy: 0.14684014869888476
2025-01-15 01:33:15,935 - b2_model - INFO - Evaluating : Epoch 61, Batch 14/84 loss 2.140770511967795 accuracy 0.12916666666666668
2025-01-15 01:33:30,135 - b2_model - INFO - Evaluating : Epoch 61, Batch 29/84 loss 2.069007939305799 accuracy 0.13125
2025-01-15 01:33:43,797 - b2_model - INFO - Evaluating : Epoch 61, Batch 44/84 loss 2.0471843643621965 accuracy 0.13472222222222222
2025-01-15 01:33:56,442 - b2_model - INFO - Evaluating : Epoch 61, Batch 59/84 loss 2.027039717819731 accuracy 0.14895833333333333
2025-01-15 01:34:08,452 - b2_model - INFO - Evaluating : Epoch 61, Batch 74/84 loss 2.026380236084397 accuracy 0.14333333333333334
2025-01-15 01:34:14,651 - b2_model - INFO - Eval Epoch 61: Loss 2.0021802073433284, Accuracy: 0.14168530947054436
2025-01-15 01:34:14,730 - b2_model - INFO - Epoch 62, Current LR: 2.391867219711846e-12
2025-01-15 01:34:51,619 - b2_model - INFO - Training: Epoch 62, Batch 19/135 loss 2.1771162497369865 accuracy 0.171875
2025-01-15 01:35:27,109 - b2_model - INFO - Training: Epoch 62, Batch 39/135 loss 2.124368970210736 accuracy 0.1671875
2025-01-15 01:36:02,455 - b2_model - INFO - Training: Epoch 62, Batch 59/135 loss 2.109784558667975 accuracy 0.159375
2025-01-15 01:36:37,514 - b2_model - INFO - Training: Epoch 62, Batch 79/135 loss 2.1062801140773146 accuracy 0.16015625
2025-01-15 01:37:12,360 - b2_model - INFO - Training: Epoch 62, Batch 99/135 loss 2.106982642954046 accuracy 0.159375
2025-01-15 01:37:46,403 - b2_model - INFO - Training: Epoch 62, Batch 119/135 loss 2.100737320274866 accuracy 0.16302083333333334
2025-01-15 01:38:09,251 - b2_model - INFO - Epoch 62, Loss: 2.085672449182581 Accuracy: 0.1607806691449814
2025-01-15 01:38:24,480 - b2_model - INFO - Evaluating : Epoch 62, Batch 14/84 loss 2.14267384154456 accuracy 0.1375
2025-01-15 01:38:38,031 - b2_model - INFO - Evaluating : Epoch 62, Batch 29/84 loss 2.06939081899051 accuracy 0.1375
2025-01-15 01:38:51,728 - b2_model - INFO - Evaluating : Epoch 62, Batch 44/84 loss 2.0471938740123403 accuracy 0.14305555555555555
2025-01-15 01:39:04,501 - b2_model - INFO - Evaluating : Epoch 62, Batch 59/84 loss 2.0297638117256813 accuracy 0.159375
2025-01-15 01:39:16,811 - b2_model - INFO - Evaluating : Epoch 62, Batch 74/84 loss 2.026793061075984 accuracy 0.1625
2025-01-15 01:39:22,974 - b2_model - INFO - Eval Epoch 62: Loss 2.0029611105010625, Accuracy: 0.16778523489932887
2025-01-15 01:39:23,044 - b2_model - INFO - Epoch 63, Current LR: 1.7939004147838845e-12
2025-01-15 01:40:00,642 - b2_model - INFO - Training: Epoch 63, Batch 19/135 loss 2.2033155089930485 accuracy 0.134375
2025-01-15 01:40:35,486 - b2_model - INFO - Training: Epoch 63, Batch 39/135 loss 2.15899348564637 accuracy 0.1328125
2025-01-15 01:41:10,039 - b2_model - INFO - Training: Epoch 63, Batch 59/135 loss 2.1498443049899603 accuracy 0.14479166666666668
2025-01-15 01:41:44,684 - b2_model - INFO - Training: Epoch 63, Batch 79/135 loss 2.1353120441678204 accuracy 0.14296875
2025-01-15 01:42:19,287 - b2_model - INFO - Training: Epoch 63, Batch 99/135 loss 2.1181750430001154 accuracy 0.154375
2025-01-15 01:42:54,704 - b2_model - INFO - Training: Epoch 63, Batch 119/135 loss 2.1206304526128688 accuracy 0.159375
2025-01-15 01:43:18,091 - b2_model - INFO - Epoch 63, Loss: 2.1025381794682256 Accuracy: 0.1607806691449814
2025-01-15 01:43:33,428 - b2_model - INFO - Evaluating : Epoch 63, Batch 14/84 loss 2.1438540646008084 accuracy 0.12916666666666668
2025-01-15 01:43:47,191 - b2_model - INFO - Evaluating : Epoch 63, Batch 29/84 loss 2.070761022896602 accuracy 0.13125
2025-01-15 01:44:00,626 - b2_model - INFO - Evaluating : Epoch 63, Batch 44/84 loss 2.0480687347325413 accuracy 0.13472222222222222
2025-01-15 01:44:13,294 - b2_model - INFO - Evaluating : Epoch 63, Batch 59/84 loss 2.028237221604687 accuracy 0.15
2025-01-15 01:44:25,411 - b2_model - INFO - Evaluating : Epoch 63, Batch 74/84 loss 2.025525255783184 accuracy 0.14583333333333334
2025-01-15 01:44:31,413 - b2_model - INFO - Eval Epoch 63: Loss 2.0019863560086204, Accuracy: 0.14392244593586875
2025-01-15 01:44:31,493 - b2_model - INFO - Epoch 64, Current LR: 1.3454253110879134e-12
2025-01-15 01:45:09,036 - b2_model - INFO - Training: Epoch 64, Batch 19/135 loss 2.2072174047168933 accuracy 0.1375
2025-01-15 01:45:44,498 - b2_model - INFO - Training: Epoch 64, Batch 39/135 loss 2.1614827712376914 accuracy 0.1359375
